frame,smile,mouth_open,head_turn
248,0.34966032845633366,0.11803045762436731,0.025858494852270396
249,0.350623824766704,0.11785819700786046,0.02746885881892272
250,0.35043589983667645,0.1181032561830112,0.02815053505556924
251,0.3509021231106349,0.1181165650486946,0.028334860024707656
252,0.35090281707899906,0.11799418287617817,0.027866596888218607
253,0.3506343066692352,0.11818820450987133,0.028255573340824677
254,0.34882265329360956,0.11813801420586448,0.028501919603773525
255,0.34883780138833176,0.11858305867229187,0.02714571064071996
256,0.3480824700423649,0.11873172542878557,0.025849328775491034
257,0.34789858971323284,0.11903876066207884,0.026379632630518506
258,0.3473964078085763,0.11870722046920232,0.02708100767007896
259,0.3476205553327288,0.1189826162798064,0.026979409690414156
260,0.34780774797712055,0.119071755026068,0.026260405246700556
261,0.3490006497928074,0.11936793902090617,0.025382436013647487
262,0.34918461952890667,0.11932953553540365,0.024823665086712153
263,0.35022870983396254,0.11880866757461002,0.02528115814285619
264,0.3500009391989026,0.11689977986471992,0.025028130039572716
265,0.35056596994400024,0.11572264986378805,0.02433627923684461
266,0.35040663395609173,0.11374428868293762,0.02411331848374435
267,0.3503348657063075,0.11173417099884578,0.023600239306688305
268,0.35022093142781935,0.10927857032843998,0.023142946884036064
269,0.3504842434610639,0.10708084063870565,0.022312917613557408
270,0.34996894427708214,0.10470791267497198,0.021263998800090382
271,0.35073737161500107,0.10199005156755446,0.02029412905020373
272,0.350435767854963,0.09801855789763586,0.019573323162538663
273,0.3503057658672333,0.0930672117641994,0.018987308389374187
274,0.3509509989193508,0.08550942423088208,0.018888117745518684
275,0.35200382130486624,0.07653056191546576,0.019013070102248873
276,0.3545510981764112,0.06675468598093305,0.019768577335136275
277,0.35778881396566115,0.0571789661688464,0.020395379779594283
278,0.3614508892808642,0.04847950302064418,0.021225678867527416
279,0.36595318572861807,0.037573090820972405,0.021420935168862343
280,0.36973537717546734,0.02795273092176233,0.021977583744696206
281,0.37270889111927574,0.020425143144426068,0.02126428431698254
282,0.37589697752680096,0.014701424424336957,0.020996184487427984
283,0.3763975756508963,0.00989758303954399,0.02069999889603683
284,0.3771696729319436,0.005377410353893148,0.02054740541747638
285,0.3768203939710344,0.0015304941833684485,0.020381337563906393
286,0.37688571640423363,0.0007560990000326585,0.02061904461256095
287,0.37737197961126057,0.0004859492879144714,0.02074085734784603
288,0.3771559000015259,0.00047224066448896853,0.021711072751453946
289,0.37672377484185354,0.00045441971139682986,0.022025554573961662
290,0.3774481671197073,0.0004198197472890439,0.021943374936069758
291,0.37768651332174025,0.0004005267931331348,0.020836416365844858
292,0.37817701271602083,0.00035660502180689946,0.019616597332060334
293,0.3777315786906651,0.00039439868747389743,0.019316949349428923
294,0.37846913082259037,0.0003448216552247426,0.018303998879023956
295,0.3789876188550676,0.00039198872400447726,0.016945908777415752
296,0.3796478807926178,0.0004148834019101091,0.015675067901611328
297,0.3805411330291203,0.00036694155798094077,0.015137107244559694
298,0.38123905232974464,0.00034979582622846853,0.015406733378767965
299,0.38201258863721566,0.00041702200750088584,0.015710900271577493
300,0.382319620677403,0.0004288727005976917,0.015213760015155587
301,0.38340761831828524,0.0004230623536776485,0.015496272593736649
302,0.38472890428134376,0.0004105121375427448,0.015924677651907714
303,0.3858788056032998,0.0003555247593404991,0.016012531971292834
304,0.38688746520451134,0.00039439867292198215,0.01575746640030827
305,0.3881543959890093,0.0004659848325120817,0.015208451343434197
306,0.38876614400318693,0.00046162951912265266,0.0150160032457539
307,0.38992785981723244,0.00046554106977834763,0.014459610783628053
308,0.39027687907218933,0.0005009501078997605,0.014348046321954045
309,0.39045029878616333,0.0004912249423796311,0.013918885695082801
310,0.3907770769936698,0.0005723859316536358,0.014039252485547746
311,0.3905212794031415,0.0005370865858692142,0.013585207983851433
312,0.3896934858390263,0.0005047436903363892,0.013786216266453266
313,0.38956687705857407,0.0004786367187209959,0.013416663477463378
314,0.38966236369950424,0.0005149177865990037,0.013863839475171905
315,0.38959261349269314,0.0005478707649412432,0.01380477552967412
316,0.390217410666602,0.0005759528430644422,0.014072368453655924
317,0.39075425692967003,0.0006010807992424816,0.015323219953903129
318,0.39122105922017775,0.0006756357574236713,0.018570393989128724
319,0.3915722114699227,0.0007695436070207506,0.023483554034360817
320,0.3924390716212136,0.000770805507532454,0.033221463539770665
321,0.3935844727924892,0.0007944024525516267,0.04637500377637999
322,0.3942882674080985,0.0008163854654412717,0.06476973130234649
323,0.39432776825768606,0.0008677677292975464,0.08929140040917055
324,0.3926797892366136,0.0009342150089131401,0.1198134443589619
325,0.38941207528114313,0.0010803871929445969,0.156304198716368
326,0.3856627132211412,0.0011315013855762248,0.20142071481261936
327,0.3799624528203691,0.0012992751269069102,0.25
328,0.37409605298723486,0.0014187563460187189,0.25
329,0.3674096422536033,0.0015727299282194246,0.25
330,0.36121081028665813,0.0016240783567939483,0.25
331,0.35167993392263136,0.0016728120224018181,0.25
332,0.3382723374026162,0.0017086701866771492,0.25
333,0.329064096723284,0.002034693008421787,0.25
334,0.32248133846691673,0.0024601596773469025,0.25
335,0.31900918909481596,0.002522239528064217,0.25
336,0.32084008199828007,0.0025320752922977714,0.25
337,0.3201784789562225,0.0026764173858932084,0.25
338,0.32687773023332867,0.0028151962573507,0.25
339,0.34715001923697336,0.0029325405069227724,0.25
340,0.3653828373977116,0.0031076680669294933,0.25
341,0.3937204735619681,0.002776408501501594,0.25
342,0.41128580485071453,0.002854917464511735,0.25
343,0.4235659028802599,0.0028549494288329564,0.25
344,0.43342718482017517,0.0032788610884121484,0.25
345,0.44538186277662,0.0033444380055048634,0.25
346,0.4543130312647138,0.0037210172574434963,0.25
347,0.4664345553943089,0.0034554219538612025,0.25
348,0.46415308117866516,0.0037341186710234202,0.25
349,0.474313131400517,0.004542450553604535,0.25
350,0.47172523822103224,0.004745492844709329,0.25
351,0.48185106686183377,0.004518997389823198,0.25
352,0.48119056224823,0.005027403456291981,0.25
353,0.48656580277851647,0.00446158369803535,0.25
354,0.4823877130235944,0.004993809403718582,0.25
355,0.4810546934604645,0.00542304027892117,0.25
356,0.4714799353054592,0.00491794992038714,0.25
357,0.47789297359330307,0.0054607770039833015,0.25
358,0.48365520153726843,0.005450964655860194,0.25
359,0.48581242135592867,0.005968272037404988,0.25
360,0.47260169897760657,0.0072394721875233305,0.25
361,0.465337621314185,0.008076879062822886,0.25
362,0.4603963877473558,0.008543655010206357,0.25
363,0.4620118694646017,0.008850086280809981,0.25
364,0.4550873807498386,0.008914557950837272,0.25
365,0.43972520317350106,0.009781495934086188,0.25
366,0.4440400430134364,0.009152909740805626,0.25
367,0.45593469483511784,0.008253686130046844,0.25
368,0.46275036249841955,0.007820639094071729,0.25
369,0.4607162773609161,0.006528546218760312,0.25
370,0.4627393015793391,0.006076764731135751,0.25
371,0.4810399668557303,0.005800777663742857,0.25
372,0.48922926187515253,0.005099181634640054,0.25
373,0.4795227944850921,0.004488846636377275,0.25
374,0.47706884571484154,0.004585274445292141,0.25
375,0.47781252861022944,0.00350810559133866,0.25
376,0.4813161151749747,0.003929200316114085,0.25
377,0.4679903984069824,0.003812205379030534,0.25
378,0.43876994933400837,0.003480751333492143,0.25
379,0.4125407040119171,0.003084456015910421,0.25
380,0.39749177438872196,0.0032136489836765187,0.25
381,0.37212467193603516,0.002956880156749061,0.25
382,0.352521926164627,0.0029827687623245375,0.25
383,0.3389371803828648,0.0025430988420599276,0.25
384,0.3344377875328064,0.0023722038936934303,0.25
385,0.3392282852104732,0.0021169360261410475,0.25
386,0.35380525674138746,0.0020360658610505717,0.25
387,0.3651181203978402,0.0018504140732277714,0.25
388,0.37632777861186434,0.0015132644995381791,0.25
389,0.3830556401184627,0.0012218457372260413,0.20717971718737055
390,0.3876245192119053,0.0010874225367193241,0.12177110516599246
391,0.3922107091971806,0.000934311592053356,0.045459889407668784
392,0.393670950617109,0.000746381635378514,-0.027810989213841297
393,0.39239492160933354,0.0006772279323610876,-0.09684615954756737
394,0.3908227596964155,0.0005485289189631918,-0.16292044041412215
395,0.387023389339447,0.0006395292875822634,-0.22719667372959
396,0.38119904909815105,0.000692322858542736,-0.25
397,0.3740948523793901,0.001046385898786996,-0.25
398,0.3650983231408255,0.0014252546742292386,-0.25
399,0.3567203198160444,0.001636302568450836,-0.25
400,0.3496116101741791,0.0019705054208835854,-0.25
401,0.34172113452638897,0.0024538300016761893,-0.25
402,0.333575644663402,0.0025506613227272673,-0.25
403,0.3277510745184761,0.002603275302265372,-0.25
404,0.3226119024412972,0.003006483893841505,-0.25
405,0.3219028498445238,0.003272195712530187,-0.25
406,0.32183789355414255,0.0031277450283856262,-0.25
407,0.3209726427282606,0.0030191978522842483,-0.25
408,0.32236469217709135,0.0025869006224508795,-0.25
409,0.32734421747071396,0.002381259126455656,-0.25
410,0.3328113853931427,0.0025229346938431263,-0.25
411,0.3403098029749734,0.001992532251668828,-0.25
412,0.34844548787389484,0.0014821757628981555,-0.25
413,0.3505486079624721,0.0016914518699715179,-0.25
414,0.35495588183403015,0.0019161545621630336,-0.25
415,0.3602300499166761,0.0021059313356610277,-0.25
416,0.3658649708543505,0.0023277942756456988,-0.25
417,0.36665570310183937,0.002389289538509079,-0.25
418,0.3680090819086346,0.0025098141881504227,-0.25
419,0.3686413211481911,0.002597372014341609,-0.25
420,0.37394140022141586,0.002703944187877434,-0.25
421,0.3751687620367323,0.002340102285545851,-0.25
422,0.37599197030067444,0.0025576187929670724,-0.25
423,0.3744496064526694,0.0024645500982712417,-0.25
424,0.37591940164566034,0.0025808211316221525,-0.25
425,0.3781568791185106,0.0025930670921557714,-0.25
426,0.37602643881525305,0.002518255163782409,-0.25
427,0.37271659714835026,0.0027093228085764815,-0.25
428,0.37442921314920696,0.002821842025566314,-0.25
429,0.3721414847033364,0.002561796273637031,-0.25
430,0.37160471507481163,0.0025291542489347717,-0.25
431,0.37083960005215233,0.0022114375606179237,-0.25
432,0.3667953014373779,0.0022518632467836137,-0.25
433,0.36780099357877455,0.0022727801032098273,-0.25
434,0.3678419291973114,0.0018040802762178437,-0.25
435,0.36572518944740295,0.0018414626663018547,-0.25
436,0.36706023131098064,0.002114600984246603,-0.25
437,0.36711998922484257,0.00209217200920518,-0.25
438,0.3681067058018275,0.0020827924100948235,-0.25
439,0.37126167331423077,0.0020267340753759655,-0.25
440,0.3702972829341888,0.0020170469069853425,-0.25
441,0.37006353054727825,0.002235318417660892,-0.25
442,0.36968251211302616,0.0021205248111592872,-0.25
443,0.3684008760111672,0.0020898650400340557,-0.25
444,0.3678053787776402,0.002403930062428117,-0.25
445,0.3655381500720978,0.002692426588120205,-0.25
446,0.3617965919630868,0.002557904675735959,-0.25
447,0.3575060026986258,0.002467341970519296,-0.25
448,0.35600094284330097,0.002206174365710467,-0.25
449,0.3542546374457223,0.002091682557615318,-0.25
450,0.3515215218067168,0.0018650915423807288,-0.25
451,0.3460247005735125,0.0015512487734667957,-0.25
452,0.3421227037906647,0.0013188084703870115,-0.25
453,0.336602155651365,0.0011760643101297317,-0.25
454,0.33346111008099144,0.0011124356782862116,-0.25
455,0.32978793978691096,0.0010811472228462143,-0.25
456,0.32675302454403465,0.0010017326359437512,-0.25
457,0.3255498664719717,0.0008382329210040291,-0.25
458,0.3281569864068712,0.0007688682069004113,-0.25
459,0.33431170242173325,0.000695143680786714,-0.25
460,0.34385421872138977,0.0007671507815497794,-0.25
461,0.3515973559447697,0.0008235855452117642,-0.25
462,0.35969701835087364,0.0008466031410664851,-0.25
463,0.36796462961605614,0.0008939284099532025,-0.25
464,0.37495526671409607,0.0008661261984213654,-0.25
465,0.38197771992002216,0.0008386126054184777,-0.25
466,0.38454967737197876,0.0008542481809854506,-0.20701838391167773
467,0.3848417486463274,0.000755958949282233,-0.1667669702853475
468,0.3871674622808184,0.0006985731389639632,-0.13462854975036212
469,0.3872798766408648,0.0006868575167443071,-0.10697053798607417
470,0.38662279929433546,0.0007149136591968792,-0.08258606639823743
471,0.38660647187914166,0.0007666645230658885,-0.061304740507953925
472,0.3850172119481223,0.0008417201128655247,-0.041089520822944384
473,0.3861142482076372,0.0008371534058824182,-0.023097545873107653
474,0.3872560177530561,0.0008612428209744394,-0.00749405942458127
475,0.3873791950089591,0.0008728988801262207,0.004353749266426479
476,0.3874153878007616,0.0008473271653721374,0.012793578041185225
477,0.3892187092985425,0.0007910271773913076,0.018450536598850573
478,0.3900925729955945,0.0007911782345867581,0.022974892652460506
479,0.39130122746740065,0.0007716070478116828,0.025433725278292386
480,0.39053904158728464,0.0007632843667774327,0.02691781148314476
481,0.3903162692274366,0.0007659907901792654,0.028374799926366122
482,0.3889567937169756,0.0007913142991518336,0.028810221169676103
483,0.389911881514958,0.0008537145248348159,0.028795503345983367
484,0.38935902288981844,0.0008805285074881145,0.028434290151510916
485,0.3890297370297568,0.0008942727664751665,0.02718805707991123
486,0.388397753238678,0.0008822726917320063,0.026581194251775738
487,0.38858686174665175,0.0008667745278216898,0.026613197688545497
488,0.3883038418633597,0.0008364376429069254,0.026515737175941467
489,0.3895587708268846,0.0008107434592342802,0.02699542524559157
490,0.3889099104063851,0.0007780950483200805,0.027172859225954325
491,0.38802566698619295,0.0007586614478246442,0.026601786326084814
492,0.3868776432105473,0.0007227475705024387,0.026285789906978607
493,0.3869183148656572,0.0007327827042900024,0.02554633601435593
494,0.38634602086884634,0.0007133073938478316,0.024445490379418646
495,0.3861197914396013,0.0007353604804458362,0.02325700409710407
496,0.3853014281817845,0.0007293237389863602,0.022233540192246434
497,0.3850901552609035,0.0007299244503623674,0.02158891941819872
498,0.38561322007860455,0.0007508693628811409,0.021188824836696894
499,0.38619036759649,0.0007825829171841697,0.01897159551403352
500,0.38593459129333496,0.000770330853161535,0.016805638226547414
501,0.38504244600023546,0.000728245807944664,0.015318985562771557
502,0.38493046164512634,0.0007274344097822904,0.013890859471367936
503,0.384470841714314,0.0007209721037984958,0.012061823359025375
504,0.3844603768416813,0.0007485589345118829,0.010643117994602236
505,0.3838021457195282,0.0007572776604709881,0.00893431030479925
506,0.3833598835127694,0.0007131648100247341,0.009239113423973322
507,0.3828730200018201,0.0006561741507279554,0.00977702225957598
508,0.3832560692514692,0.0007218365416130317,0.008823026803189091
509,0.3831094247954232,0.0007209575144640569,0.008968812978959509
510,0.3836247878415244,0.0007467581682638931,0.009833942466814603
511,0.3837682093892778,0.0007156802249872791,0.009270780819601247
512,0.3830733469554356,0.0006500947264222695,0.009451832056843808
513,0.3823871101651872,0.0006318279650128847,0.009511423663103154
514,0.38221524868692663,0.0006401896451799465,0.008753069310582109
515,0.3827459812164306,0.0005387904633867688,0.010496038145252636
516,0.3828985052449362,0.000505417150894313,0.010116390883922575
517,0.3825743879590715,0.00042513218483821087,0.010063799497272286
518,0.38223506723131456,0.0003740198257479018,0.010799057049942868
519,0.38338620747838703,0.0004116325102846271,0.011406965753329652
520,0.3845721398081098,0.00047291649596965205,0.01172455313748547
521,0.3301129383700234,0.00042465597133351754,0.010866192435579639
522,0.2750397707734789,0.0003986096791257815,0.008715723641216755
523,0.2199928845678057,0.0003184990491718054,0.007532931997307709
